page,row,file,class,method,regex,input,count
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),enumDeclarationWithMethod(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),eolComment(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),annotatedWithThreeNonArrayAttributes(com.squareup.javawriter.JavaWriterTest),2
320,9,JavaWriter.java,com.squareup.javawriter.JavaWriter,emitImports,(?:[\w$]+\.)*([\w\.*$]+),java.util.Map,1
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),genericsConstructor(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),addImportAsClass(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),addImport(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),testType(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),enumDeclarationWithAnnotationAndMethod(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),compressType(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),compressJavaLangClass(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),abstractMethodDeclarationWithThrows(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),enumDeclarationWithMethod(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),statement(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),com.squareup.javawriter.JavaWriterTest,4
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),parameterizedType(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),testType(com.squareup.javawriter.JavaWriterTest),2
320,9,JavaWriter.java,com.squareup.javawriter.JavaWriter,emitImports,(?:[\w$]+\.)*([\w\.*$]+),dagger.internal.Binding,1
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),enumDeclarationWithAnnotationAndMethod(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),compressDeeperType(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),compressJavaLangClass(com.squareup.javawriter.JavaWriterTest),3
320,9,JavaWriter.java,com.squareup.javawriter.JavaWriter,emitImports,(?:[\w$]+\.)*([\w\.*$]+),com.example.Binding,3
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),nonAbstractMethodDeclarationWithThrows(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),statement(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),eolComment(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),multilineJavadoc(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),com.squareup.javawriter.StringLiteralTest,4
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),annotatedWithSingleAttribute(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),emptyNonEnumModifierSet(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),multilineJavadoc(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),annotatedWithAttributes(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),addImportFromSubpackage(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),fieldDeclarationWithNewlineInitialValue(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),emptyNonEnumModifierSet(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),fieldDeclaration(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),annotatedWithAttributes(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),addImportFromSubpackage(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),genericsConstructor(com.squareup.javawriter.JavaWriterTest),4
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),addStaticImport(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),nonAbstractMethodDeclarationWithThrows(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),addStaticWildcardImport(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),constructorDeclarationWithThrows(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),typeDeclaration(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),fieldDeclaration(com.squareup.javawriter.JavaWriterTest),2
320,9,JavaWriter.java,com.squareup.javawriter.JavaWriter,emitImports,(?:[\w$]+\.)*([\w\.*$]+),com.squareup.javawriter.JavaWriterTest.NestedClass,1
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),fieldDeclarationWithInitialValue(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),annotatedType(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),addStaticImport(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),nonAbstractMethodDeclaration(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),addStaticWildcardImport(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),constructorDeclarationInNestedTypes(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),compressNestedType(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),typeDeclaration(com.squareup.javawriter.JavaWriterTest),2
320,9,JavaWriter.java,com.squareup.javawriter.JavaWriter,emitImports,(?:[\w$]+\.)*([\w\.*$]+),java.util.Date,1
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),interfaceMethodDeclaration(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),simpleConstructor(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),abstractMethodDeclaration(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),tryCatchFinallyControlFlow(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),enumDeclaration(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),multiLineStatement(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),fieldDeclarationWithWrappingInitialValue(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),constructorDeclarationInNestedTypes(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),compressNestedType(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),interfaceMethodDeclaration(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),testRawType(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),abstractMethodDeclaration(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),interfaceMethodDeclarationWithThrows(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),ifControlFlow(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),tryCatchFinallyControlFlow(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),compressDeeperType(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),javadoc(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),addNestedClassImportAsClass(com.squareup.javawriter.JavaWriterTest),3
320,9,JavaWriter.java,com.squareup.javawriter.JavaWriter,emitStaticImports,(?:[\w$]+\.)*([\w\.*$]+),java.lang.System.getProperty,1
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),testRawType(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),outOfOrderModifierSet(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),annotatedType(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),interfaceMethodDeclarationWithThrows(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),ifControlFlow(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),compressWildcardType(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),com.squareup.javawriter.StringLiteralTest,1
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),nonAbstractMethodDeclaration(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),annotatedWithSingleValueAttribute(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),javadoc(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),outOfOrderModifierSet(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),annotatedWithTwoNonArrayAttributes(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),addNestedClassImportAsClass(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),com.squareup.javawriter.JavaWriterTest,1
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),constructorDeclarationWithThrows(com.squareup.javawriter.JavaWriterTest),3
320,9,JavaWriter.java,com.squareup.javawriter.JavaWriter,emitImports,(?:[\w$]+\.)*([\w\.*$]+),java.util.Set,1
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),compressWildcardType(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),emptyImports(com.squareup.javawriter.JavaWriterTest),3
320,9,JavaWriter.java,com.squareup.javawriter.JavaWriter,emitImports,(?:[\w$]+\.)*([\w\.*$]+),java.util.ArrayList,2
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),annotatedWithSingleValueAttribute(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),annotatedMember(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),constructorDeclaration(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),fieldDeclarationWithNewlineInitialValue(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),annotatedWithTwoNonArrayAttributes(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),compressJavaLangSubPackageClass(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),fieldDeclarationWithInitialValue(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),statementPrecededByComment(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),configurableIndent(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),emptyImports(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),null,1
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),compressSimpleNameCollisionInSamePackage(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),annotatedMember(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),constructorDeclaration(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),doWhileControlFlow(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),compressJavaLangSubPackageClass(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),annotatedWithSingleAttribute(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),statementPrecededByComment(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),parameterizedType(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),multilineJavadocDoesNotEmitTrailingSpaceForEmptyLines(com.squareup.javawriter.JavaWriterTest),2
320,9,JavaWriter.java,com.squareup.javawriter.JavaWriter,emitImports,(?:[\w$]+\.)*([\w\.*$]+),javax.inject.Singleton,1
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),compressSimpleNameCollisionInSamePackage(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),stringLiteral(com.squareup.javawriter.StringLiteralTest),4
320,9,Description.java,org.junit.runner.Description,parseMethod,(.*)\((.*)\),multiLineStatement(com.squareup.javawriter.JavaWriterTest),2
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),doWhileControlFlow(com.squareup.javawriter.JavaWriterTest),3
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),emptyStaticImports(com.squareup.javawriter.JavaWriterTest),3
320,9,JavaWriter.java,com.squareup.javawriter.JavaWriter,emitStaticImports,(?:[\w$]+\.)*([\w\.*$]+),java.lang.System.*,1
320,9,Description.java,org.junit.runner.Description,getClassName,(.*)\((.*)\),configurableIndent(com.squareup.javawriter.JavaWriterTest),3
320,260,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),com.sangupta.httpd.AppTest,2
320,260,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),null,1
320,260,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),testApp(com.sangupta.httpd.AppTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),decodeHexOddNumberOfChars(okio.ByteStringTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),deflateWithSyncFlush(okio.DeflaterSinkTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),okio.OkBufferTest,2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),closeWithExceptionWhenWritingAndClosing(okio.DeflaterSinkTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),sinkFromOutputStream(okio.OkioTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),deflatePoorlyCompressed(okio.DeflaterSinkTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),bytesNotEmittedToSinkWithoutFlush(okio.RealBufferedSinkTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),gunzip_withName(okio.GzipSourceTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),getByte(okio.ByteStringTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),inflateWellCompressed(okio.InflaterSourceTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),moveFewerThanRequestedBytesWithRead(okio.OkBufferTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),writeBytes(okio.OkBufferTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),toStringOnLargeBufferIncludesMd5(okio.OkBufferTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),gunzipWhenHeaderCRCIncorrect(okio.GzipSourceTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),operationsAfterClose(okio.RealBufferedSinkTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),skipTracksBufferFirst(okio.RealBufferedSourceTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),readAndWriteUtf8(okio.OkBufferTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),toAsciiStartsLowercaseEndsUppercase(okio.ByteStringTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),okio.GzipSourceTest,2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),getByteOutOfBounds(okio.ByteStringTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),readInt(okio.OkBufferTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),outputStreamFromSinkBounds(okio.RealBufferedSinkTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),gunzip_withExtra(okio.GzipSourceTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),bufferedReaderCompatible(okio.OkBufferReadUtf8LineTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),okio.ByteStringTest,2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),okio.OkioTest,2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),decodeHex(okio.ByteStringTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),readShort(okio.OkBufferTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),crDroppedPrecedingLf(okio.RealBufferedSourceReadUtf8LineTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),writePrefixDoesntSplitButRequiresCompact(okio.OkBufferTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),inflateTruncated(okio.InflaterSourceTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),encodeBase64(okio.ByteStringTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),toStringOnMultipleSegmentBuffer(okio.OkBufferTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),deflateWithClose(okio.DeflaterSinkTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),decodeHexInvalidChar(okio.ByteStringTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),moveAllRequestedBytesWithRead(okio.OkBufferTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),closeWithExceptionWhenWritingAndClosing(okio.RealBufferedSinkTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),cloneMultipleSegments(okio.OkBufferTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),toStringOnEmptyByteString(okio.ByteStringTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),closeWithExceptionWhenWriting(okio.RealBufferedSinkTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),byteAt(okio.OkBufferTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),bufferedReaderCompatibleWithTrailingNewline(okio.OkBufferReadUtf8LineTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),cloneDoesNotObserveWritesToOriginal(okio.OkBufferTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),bufferedSinkFlush(okio.RealBufferedSinkTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),cloneDoesNotObserveReadsFromOriginal(okio.OkBufferTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),null,1
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),readLines(okio.RealBufferedSourceReadUtf8LineTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),outputStreamFromSink(okio.RealBufferedSinkTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),bufferedReaderCompatibleWithTrailingNewline(okio.RealBufferedSourceReadUtf8LineTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),emptyLines(okio.OkBufferReadUtf8LineTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),readLowerCase(okio.ByteStringTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),inflate(okio.InflaterSourceTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),testEqualsAndHashCodeSpanningSegments(okio.OkBufferTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),writeIntLe(okio.OkBufferTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),okio.InflaterSourceTest,2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),requireTracksBufferFirst(okio.RealBufferedSourceTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),completeSegmentByteCountOnBufferWithIncompleteTailSegment(okio.OkBufferTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),closeEmitsBufferedBytes(okio.RealBufferedSinkTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),skip(okio.OkBufferTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),bufferedSinkEmitZero(okio.RealBufferedSinkTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),toAsciiLowerCaseNoUppercase(okio.ByteStringTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),writeLongLe(okio.OkBufferTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),deflateWellCompressed(okio.DeflaterSinkTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),writeLong(okio.OkBufferTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),readIntSplitAcrossMultipleSegments(okio.OkBufferTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),writeInt(okio.OkBufferTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),inputStreamFromSourceBounds(okio.RealBufferedSourceTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),okio.OkBufferReadUtf8LineTest,2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),gunzipExhaustsSource(okio.GzipSourceTest),2
321,82,Description.java,org.junit.runner.Description,methodAndClassNamePatternGroupOrDefault,(.*)\((.*)\),readUtf8EntireBuffer(okio.OkBufferTest),2
