"('EndpointHelper.java', 'org.apache.camel.util.EndpointHelper', 'matchRegex', 'ShsLabel*', 'SOAPAction')","[923249, 923290]"
"('EndpointHelper.java', 'org.apache.camel.util.EndpointHelper', 'matchRegex', 'ShsDataPart*', 'CamelCxfMessage')","[916971, 916999, 922594, 922622]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'setExpression')","[1207, 25276, 50489, 74558, 76925, 99728, 124941, 149010, 151422, 175491, 200704, 224773, 227140, 249943, 345317, 368016, 373007, 398027, 420188, 422600, 447127, 449808, 473583, 476692, 501761, 504972, 576497, 603380, 632426, 657584, 681359, 683878, 891020, 913181]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'transacted')","[17329, 17434, 44608, 44713, 66611, 66716, 93047, 93152, 119060, 119165, 141063, 141168, 167544, 167649, 194823, 194928, 216826, 216931, 243262, 243367, 269275, 269380, 292603, 292712, 316601, 316710, 339341, 339450, 361746, 361853, 392390, 392497, 414456, 414563, 439029, 439136, 466237, 466344, 496016, 496123, 525317, 525424, 548230, 548337, 570873, 570980, 595075, 595196, 626027, 626146, 651690, 651797, 674013, 674120, 703578, 703685, 727200, 727307, 749792, 749899, 772011, 772118, 794547, 794654, 817139, 817246, 840052, 840159, 863610, 863717, 885395, 885502, 907449, 907556]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'setType')","[97939, 97993, 248154, 248208, 776940, 776995]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'setOtherwise')","[375856, 375911, 479482, 479537, 554339, 554394]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'doTry')","[13759, 41038, 63041, 89477, 115490, 137493, 163974, 191253, 213256, 239692, 265705, 288897, 312895, 335635, 358108, 388752, 410818, 435391, 462599, 492378, 521679, 544592, 567235, 590961, 621981, 648052, 670375, 699940, 723562, 746154, 768373, 790909, 813501, 836414, 859972, 881757, 903811]"
"('EndpointHelper.java', 'org.apache.camel.util.EndpointHelper', 'matchRegex', 'ShsDataPart*', 'CamelHttpPath')","[925158, 925199]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'setFactoryRef')","[23170, 72452, 146904, 173385, 222667, 370861, 444981]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'aop')","[12762, 40041, 62044, 88480, 114493, 136496, 162977, 190256, 212259, 238695, 264708, 287862, 311860, 334600, 357092, 387736, 409802, 434375, 461583, 491362, 520663, 543576, 566219, 589812, 620851, 647036, 669359, 698924, 722546, 745138, 767357, 789893, 812485, 835398, 858956, 880741, 902795]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'getCache')","[297626, 297681, 506690, 506744, 605312, 605372, 708573, 708627, 844983, 845037]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'setFaultHeader')","[18432, 45711, 67714, 94150, 120163, 142166, 168647, 195926, 217929, 244365, 270378, 293748, 317746, 340486, 362870, 393514, 415580, 440153, 467361, 497140, 526441, 549354, 571997, 596346, 627277, 652814, 675137, 704702, 728324, 750916, 773135, 795671, 818263, 841176, 864734, 886519, 908573]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'removeFaultHeader')","[18537, 45816, 67819, 94255, 120268, 142271, 168752, 196031, 218034, 244470, 270483, 293857, 317855, 340595, 362977, 393621, 415687, 440260, 467468, 497247, 526548, 549461, 572104, 596467, 627396, 652921, 675244, 704809, 728431, 751023, 773242, 795778, 818370, 841283, 864841, 886626, 908680]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'setCache')","[297134, 506207, 604775, 708090, 844500]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'to')","[5884, 5989, 6094, 6199, 6304, 6409, 6514, 6619, 6724, 6829, 33058, 33163, 33268, 33373, 33478, 33583, 33688, 33793, 33898, 34003, 55166, 55271, 55376, 55481, 55586, 55691, 55796, 55901, 56006, 56111, 81602, 81707, 81812, 81917, 82022, 82127, 82232, 82337, 82442, 82547, 107510, 107615, 107720, 107825, 107930, 108035, 108140, 108245, 108350, 108455, 129618, 129723, 129828, 129933, 130038, 130143, 130248, 130353, 130458, 130563, 156099, 156204, 156309, 156414, 156519, 156624, 156729, 156834, 156939, 157044, 183273, 183378, 183483, 183588, 183693, 183798, 183903, 184008, 184113, 184218, 205381, 205486, 205591, 205696, 205801, 205906, 206011, 206116, 206221, 206326, 231817, 231922, 232027, 232132, 232237, 232342, 232447, 232552, 232657, 232762, 257725, 257830, 257935, 258040, 258145, 258250, 258355, 258460, 258565, 258670, 280722, 280831, 280940, 281049, 281158, 281267, 281376, 281485, 281594, 281703, 304720, 304829, 304938, 305047, 305156, 305265, 305374, 305483, 305592, 305701, 327351, 327460, 327569, 327678, 327787, 327896, 328005, 328114, 328223, 328332, 350083, 350190, 350297, 350404, 350511, 350618, 350725, 350832, 350939, 351046, 380620, 380727, 380834, 380941, 381048, 381155, 381262, 381369, 381476, 381583, 402793, 402900, 403007, 403114, 403221, 403328, 403435, 403542, 403649, 403756, 427366, 427473, 427580, 427687, 427794, 427901, 428008, 428115, 428222, 428329, 454574, 454681, 454788, 454895, 455002, 455109, 455216, 455323, 455430, 455537, 484246, 484353, 484460, 484567, 484674, 484781, 484888, 484995, 485102, 485209, 513654, 513761, 513868, 513975, 514082, 514189, 514296, 514403, 514510, 514617, 536460, 536567, 536674, 536781, 536888, 536995, 537102, 537209, 537316, 537423, 559103, 559210, 559317, 559424, 559531, 559638, 559745, 559852, 559959, 560066, 581886, 582007, 582128, 582249, 582370, 582491, 582612, 582733, 582854, 582975, 613056, 613175, 613294, 613413, 613532, 613651, 613770, 613889, 614008, 614127, 639920, 640027, 640134, 640241, 640348, 640455, 640562, 640669, 640776, 640883, 662350, 662457, 662564, 662671, 662778, 662885, 662992, 663099, 663206, 663313, 691808, 691915, 692022, 692129, 692236, 692343, 692450, 692557, 692664, 692771, 715537, 715644, 715751, 715858, 715965, 716072, 716179, 716286, 716393, 716500, 738129, 738236, 738343, 738450, 738557, 738664, 738771, 738878, 738985, 739092, 760241, 760348, 760455, 760562, 760669, 760776, 760883, 760990, 761097, 761204, 782777, 782884, 782991, 783098, 783205, 783312, 783419, 783526, 783633, 783740, 805476, 805583, 805690, 805797, 805904, 806011, 806118, 806225, 806332, 806439, 828282, 828389, 828496, 828603, 828710, 828817, 828924, 829031, 829138, 829245, 851947, 852054, 852161, 852268, 852375, 852482, 852589, 852696, 852803, 852910, 873625, 873732, 873839, 873946, 874053, 874160, 874267, 874374, 874481, 874588, 895786, 895893, 896000, 896107, 896214, 896321, 896428, 896535, 896642, 896749]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'marshal')","[4782, 4887, 4992, 5097, 31746, 31851, 31956, 32061, 54064, 54169, 54274, 54379, 80500, 80605, 80710, 80815, 106198, 106303, 106408, 106513, 128516, 128621, 128726, 128831, 154997, 155102, 155207, 155312, 181961, 182066, 182171, 182276, 204279, 204384, 204489, 204594, 230715, 230820, 230925, 231030, 256413, 256518, 256623, 256728, 279360, 279469, 279578, 279687, 303358, 303467, 303576, 303685, 325989, 326098, 326207, 326316, 348960, 349067, 349174, 349281, 379283, 379390, 379497, 379604, 401670, 401777, 401884, 401991, 426243, 426350, 426457, 426564, 453451, 453558, 453665, 453772, 482909, 483016, 483123, 483230, 512317, 512424, 512531, 512638, 535123, 535230, 535337, 535444, 557766, 557873, 557980, 558087, 580616, 580737, 580858, 580979, 611569, 611688, 611807, 611926, 638583, 638690, 638797, 638904, 661227, 661334, 661441, 661548, 690471, 690578, 690685, 690792, 714200, 714307, 714414, 714521, 736792, 736899, 737006, 737113, 758904, 759011, 759118, 759225, 781440, 781547, 781654, 781761, 804139, 804246, 804353, 804460, 826945, 827052, 827159, 827266, 850610, 850717, 850824, 850931, 872288, 872395, 872502, 872609, 894663, 894770, 894877, 894984]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'routingSlip')","[14337, 14442, 14547, 14652, 14757, 14862, 14967, 41616, 41721, 41826, 41931, 42036, 42141, 42246, 63619, 63724, 63829, 63934, 64039, 64144, 64249, 90055, 90160, 90265, 90370, 90475, 90580, 90685, 116068, 116173, 116278, 116383, 116488, 116593, 116698, 138071, 138176, 138281, 138386, 138491, 138596, 138701, 164552, 164657, 164762, 164867, 164972, 165077, 165182, 191831, 191936, 192041, 192146, 192251, 192356, 192461, 213834, 213939, 214044, 214149, 214254, 214359, 214464, 240270, 240375, 240480, 240585, 240690, 240795, 240900, 266283, 266388, 266493, 266598, 266703, 266808, 266913, 289497, 289606, 289715, 289824, 289933, 290042, 290151, 313495, 313604, 313713, 313822, 313931, 314040, 314149, 336235, 336344, 336453, 336562, 336671, 336780, 336889, 358697, 358804, 358911, 359018, 359125, 359232, 359339, 389341, 389448, 389555, 389662, 389769, 389876, 389983, 411407, 411514, 411621, 411728, 411835, 411942, 412049, 435980, 436087, 436194, 436301, 436408, 436515, 436622, 463188, 463295, 463402, 463509, 463616, 463723, 463830, 492967, 493074, 493181, 493288, 493395, 493502, 493609, 522268, 522375, 522482, 522589, 522696, 522803, 522910, 545181, 545288, 545395, 545502, 545609, 545716, 545823, 567824, 567931, 568038, 568145, 568252, 568359, 568466, 591627, 591748, 591869, 591990, 592111, 592232, 592353, 622636, 622755, 622874, 622993, 623112, 623231, 623350, 648641, 648748, 648855, 648962, 649069, 649176, 649283, 670964, 671071, 671178, 671285, 671392, 671499, 671606, 700529, 700636, 700743, 700850, 700957, 701064, 701171, 724151, 724258, 724365, 724472, 724579, 724686, 724793, 746743, 746850, 746957, 747064, 747171, 747278, 747385, 768962, 769069, 769176, 769283, 769390, 769497, 769604, 791498, 791605, 791712, 791819, 791926, 792033, 792140, 814090, 814197, 814304, 814411, 814518, 814625, 814732, 837003, 837110, 837217, 837324, 837431, 837538, 837645, 860561, 860668, 860775, 860882, 860989, 861096, 861203, 882346, 882453, 882560, 882667, 882774, 882881, 882988, 904400, 904507, 904614, 904721, 904828, 904935, 905042]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'getMarker')","[275652, 275707, 733152, 733206, 800499, 800553]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'wireTap')","[16437, 16542, 16647, 16752, 16857, 16962, 17067, 43716, 43821, 43926, 44031, 44136, 44241, 44346, 65719, 65824, 65929, 66034, 66139, 66244, 66349, 92155, 92260, 92365, 92470, 92575, 92680, 92785, 118168, 118273, 118378, 118483, 118588, 118693, 118798, 140171, 140276, 140381, 140486, 140591, 140696, 140801, 166652, 166757, 166862, 166967, 167072, 167177, 167282, 193931, 194036, 194141, 194246, 194351, 194456, 194561, 215934, 216039, 216144, 216249, 216354, 216459, 216564, 242370, 242475, 242580, 242685, 242790, 242895, 243000, 268383, 268488, 268593, 268698, 268803, 268908, 269013, 291677, 291786, 291895, 292004, 292113, 292222, 292331, 315675, 315784, 315893, 316002, 316111, 316220, 316329, 338415, 338524, 338633, 338742, 338851, 338960, 339069, 360837, 360944, 361051, 361158, 361265, 361372, 361479, 391481, 391588, 391695, 391802, 391909, 392016, 392123, 413547, 413654, 413761, 413868, 413975, 414082, 414189, 438120, 438227, 438334, 438441, 438548, 438655, 438762, 465328, 465435, 465542, 465649, 465756, 465863, 465970, 495107, 495214, 495321, 495428, 495535, 495642, 495749, 524408, 524515, 524622, 524729, 524836, 524943, 525050, 547321, 547428, 547535, 547642, 547749, 547856, 547963, 569964, 570071, 570178, 570285, 570392, 570499, 570606, 594047, 594168, 594289, 594410, 594531, 594652, 594773, 625016, 625135, 625254, 625373, 625492, 625611, 625730, 650781, 650888, 650995, 651102, 651209, 651316, 651423, 673104, 673211, 673318, 673425, 673532, 673639, 673746, 702669, 702776, 702883, 702990, 703097, 703204, 703311, 726291, 726398, 726505, 726612, 726719, 726826, 726933, 748883, 748990, 749097, 749204, 749311, 749418, 749525, 771102, 771209, 771316, 771423, 771530, 771637, 771744, 793638, 793745, 793852, 793959, 794066, 794173, 794280, 816230, 816337, 816444, 816551, 816658, 816765, 816872, 839143, 839250, 839357, 839464, 839571, 839678, 839785, 862701, 862808, 862915, 863022, 863129, 863236, 863343, 884486, 884593, 884700, 884807, 884914, 885021, 885128, 906540, 906647, 906754, 906861, 906968, 907075, 907182]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'bean')","[7407, 7512, 7617, 7722, 34581, 34686, 34791, 34896, 56689, 56794, 56899, 57004, 83125, 83230, 83335, 83440, 109033, 109138, 109243, 109348, 131141, 131246, 131351, 131456, 157622, 157727, 157832, 157937, 184796, 184901, 185006, 185111, 206904, 207009, 207114, 207219, 233340, 233445, 233550, 233655, 259248, 259353, 259458, 259563, 282303, 282412, 282521, 282630, 298282, 298391, 306301, 306410, 306519, 328932, 329041, 329150, 329259, 351635, 351742, 351849, 351956, 382172, 382279, 382386, 382493, 404345, 404452, 404559, 404666, 428918, 429025, 429132, 429239, 456126, 456233, 456340, 456447, 485798, 485905, 486012, 486119, 507334, 507441, 515206, 515313, 515420, 538012, 538119, 538226, 538333, 560655, 560762, 560869, 560976, 583641, 583762, 583883, 584004, 606028, 606147, 614782, 614901, 615020, 641472, 641579, 641686, 641793, 663902, 664009, 664116, 664223, 693360, 693467, 693574, 693681, 709217, 709324, 717089, 717196, 717303, 739681, 739788, 739895, 740002, 761793, 761900, 762007, 762114, 784329, 784436, 784543, 784650, 807028, 807135, 807242, 807349, 829834, 829941, 830048, 830155, 845627, 845734, 853499, 853606, 853713, 875177, 875284, 875391, 875498, 897338, 897445, 897552, 897659]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'getEndpoint')","[27172, 27225, 101624, 101677, 177387, 177440, 251839, 251892, 530462, 530516, 685810, 685864, 822284, 822338]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'setLogName')","[274995, 732507, 799854]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'isSaxon')","[23065, 23118, 72347, 72400, 146799, 146852, 173280, 173333, 222562, 222615, 370754, 370808, 444874, 444928]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'setInheritErrorHandler')","[20112, 20166, 47391, 47445, 69394, 69448, 95830, 95884, 121843, 121897, 143846, 143900, 170327, 170381, 197606, 197660, 219609, 219663, 246045, 246099, 272058, 272112, 295492, 295548, 319490, 319546, 342230, 342286, 364582, 364637, 395226, 395281, 417292, 417347, 441865, 441920, 469073, 469128, 498852, 498907, 528153, 528208, 551066, 551121, 573709, 573764, 598282, 598344, 629181, 629242, 654526, 654581, 676849, 676904, 706414, 706469, 730036, 730091, 752628, 752683, 774847, 774902, 797383, 797438, 819975, 820030, 842888, 842943, 866446, 866501, 888231, 888286, 910285, 910340]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'mapRivServiceToResponseBody')",[475296]
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'setOtherAttributes')","[20218, 47497, 69500, 95936, 121949, 143952, 170433, 197712, 219715, 246151, 272164, 295602, 319600, 342340, 364690, 395334, 417400, 441973, 469181, 498960, 528261, 551174, 573817, 598404, 629301, 654634, 676957, 706522, 730144, 752736, 774955, 797491, 820083, 842996, 866554, 888339, 910393]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'validate')","[8562, 8667, 8772, 35736, 35841, 35946, 57844, 57949, 58054, 84280, 84385, 84490, 110188, 110293, 110398, 132296, 132401, 132506, 158777, 158882, 158987, 185951, 186056, 186161, 208059, 208164, 208269, 234495, 234600, 234705, 260403, 260508, 260613, 283502, 283611, 283720, 307391, 307500, 307609, 330131, 330240, 330349, 352812, 352919, 353026, 383349, 383456, 383563, 405522, 405629, 405736, 430095, 430202, 430309, 457303, 457410, 457517, 486975, 487082, 487189, 516276, 516383, 516490, 539189, 539296, 539403, 561832, 561939, 562046, 584972, 585093, 585214, 615972, 616091, 616210, 642649, 642756, 642863, 665079, 665186, 665293, 694537, 694644, 694751, 718159, 718266, 718373, 740858, 740965, 741072, 762970, 763077, 763184, 785506, 785613, 785720, 808205, 808312, 808419, 831011, 831118, 831225, 854569, 854676, 854783, 876354, 876461, 876568, 898515, 898622, 898729]"
"('DefaultHeaderFilterStrategy.java', 'org.apache.camel.impl.DefaultHeaderFilterStrategy', 'doFiltering', '(Camel|org\\.apache\\.camel)[\\.|a-z|A-z|0-9]*', 'operationName')","[916184, 921820]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'validateCharset')",[777262]
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'throttle')","[15754, 15859, 43033, 43138, 65036, 65141, 91472, 91577, 117485, 117590, 139488, 139593, 165969, 166074, 193248, 193353, 215251, 215356, 241687, 241792, 267700, 267805, 290968, 291077, 314966, 315075, 337706, 337815, 360141, 360248, 390785, 390892, 412851, 412958, 437424, 437531, 464632, 464739, 494411, 494518, 523712, 523819, 546625, 546732, 569268, 569375, 593260, 593381, 624242, 624361, 650085, 650192, 672408, 672515, 701973, 702080, 725595, 725702, 748187, 748294, 770406, 770513, 792942, 793049, 815534, 815641, 838447, 838554, 862005, 862112, 883790, 883897, 905844, 905951]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'addRoutes')","[6987, 34161, 56269, 82705, 108613, 130721, 157202, 184376, 206484, 232920, 258828, 281867, 305865, 328496, 351207, 381744, 403917, 428490, 455698, 485370, 514778, 537584, 560227, 583157, 614306, 641044, 663474, 692932, 716661, 739253, 761365, 783901, 806600, 829406, 853071, 874749, 896910]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'method')","[297953, 507011, 605669, 708894, 845304]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'getExpression')","[1102, 1155, 25171, 25224, 50384, 50437, 74453, 74506, 76820, 76873, 99623, 99676, 124836, 124889, 148905, 148958, 151317, 151370, 175386, 175439, 200599, 200652, 224668, 224721, 227035, 227088, 249838, 249891, 345210, 345264, 367909, 367963, 372900, 372954, 397920, 397974, 420081, 420135, 422493, 422547, 447020, 447074, 449701, 449755, 473476, 473530, 476585, 476639, 501640, 501701, 504865, 504919, 576376, 576437, 603259, 603320, 632305, 632366, 657477, 657531, 681252, 681306, 683771, 683825, 890913, 890967, 913074, 913128]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'createOutputsProcessor')","[9822, 36996, 59104, 85540, 111448, 133556, 160037, 187211, 209319, 235755, 261663, 284810, 308699, 331439, 354096, 384633, 406806, 431379, 458587, 488259, 517560, 540473, 563116, 586424, 617400, 643933, 666363, 695821, 719443, 742142, 764254, 786790, 809489, 832295, 855853, 877638, 899799]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'addOutput')","[1050, 37206, 50332, 76768, 111658, 124784, 151265, 187421, 200547, 226983, 261873, 274776, 308917, 331657, 345157, 384847, 397867, 422440, 449648, 488473, 517774, 540687, 563330, 576316, 617638, 644147, 657424, 696035, 719657, 732292, 764468, 787004, 799639, 832509, 856067, 877852, 890860]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'onCompletion')","[7249, 34423, 56531, 82967, 108875, 130983, 157464, 184638, 206746, 233182, 259090, 282139, 306137, 328768, 351474, 382011, 404184, 428757, 455965, 485637, 515045, 537851, 560494, 583459, 614603, 641311, 663741, 693199, 716928, 739520, 761632, 784168, 806867, 829673, 853338, 875016, 897177]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'endDoTry')","[13024, 40303, 62306, 88742, 114755, 136758, 163239, 190518, 212521, 238957, 264970, 288134, 312132, 334872, 357359, 388003, 410069, 434642, 461850, 491629, 520930, 543843, 566486, 590114, 621148, 647303, 669626, 699191, 722813, 745405, 767624, 790160, 812752, 835665, 859223, 881008, 903062]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'endParent')","[12867, 40146, 62149, 88585, 114598, 136601, 163082, 190361, 212364, 238800, 264813, 287971, 311969, 334709, 357199, 387843, 409909, 434482, 461690, 491469, 520770, 543683, 566326, 589933, 620970, 647143, 669466, 699031, 722653, 745245, 767464, 790000, 812592, 835505, 859063, 880848, 902902]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'unmarshal')","[19692, 19797, 19902, 20007, 46971, 47076, 47181, 47286, 68974, 69079, 69184, 69289, 95410, 95515, 95620, 95725, 121423, 121528, 121633, 121738, 143426, 143531, 143636, 143741, 169907, 170012, 170117, 170222, 197186, 197291, 197396, 197501, 219189, 219294, 219399, 219504, 245625, 245730, 245835, 245940, 271638, 271743, 271848, 271953, 295056, 295165, 295274, 295383, 319054, 319163, 319272, 319381, 341794, 341903, 342012, 342121, 364154, 364261, 364368, 364475, 394798, 394905, 395012, 395119, 416864, 416971, 417078, 417185, 441437, 441544, 441651, 441758, 468645, 468752, 468859, 468966, 498424, 498531, 498638, 498745, 527725, 527832, 527939, 528046, 550638, 550745, 550852, 550959, 573281, 573388, 573495, 573602, 597798, 597919, 598040, 598161, 628705, 628824, 628943, 629062, 654098, 654205, 654312, 654419, 676421, 676528, 676635, 676742, 705986, 706093, 706200, 706307, 729608, 729715, 729822, 729929, 752200, 752307, 752414, 752521, 774419, 774526, 774633, 774740, 796955, 797062, 797169, 797276, 819547, 819654, 819761, 819868, 842460, 842567, 842674, 842781, 866018, 866125, 866232, 866339, 887803, 887910, 888017, 888124, 909857, 909964, 910071, 910178]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'setExcludePattern')","[322280, 322336, 634942, 634997]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'pattern')","[26646, 101098, 176861, 251313, 529926, 685274, 821748]"
"('DefaultHeaderFilterStrategy.java', 'org.apache.camel.impl.DefaultHeaderFilterStrategy', 'doFiltering', '(?i)(Camel|org\\.apache\\.camel)[\\.|a-z|A-z|0-9]*', 'org.apache.camel.xmlconverter.output.omit-xml-declaration')",[926086]
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'setId')","[21009, 21063, 25698, 25752, 48288, 48342, 70291, 70345, 74980, 75034, 96727, 96781, 100150, 100204, 122740, 122794, 144743, 144797, 149432, 149486, 171224, 171278, 175913, 175967, 198503, 198557, 220506, 220560, 225195, 225249, 246942, 246996, 250365, 250419, 272955, 273009, 296423, 296479, 320421, 320477, 343161, 343217, 365496, 365551, 368446, 368501, 373437, 373492, 374783, 374838, 418206, 418261, 420618, 420673, 442779, 442834, 447557, 447612, 469987, 470042, 474013, 474068, 477122, 477177, 478409, 478464, 502247, 502309, 505402, 505457, 529067, 529122, 551980, 552035, 553266, 553321, 599315, 599377, 603866, 603928, 630197, 630258, 632912, 632974, 655440, 655495, 677763, 677818, 681789, 681844, 684308, 684363, 707328, 707383, 730950, 731005, 753542, 753597, 775761, 775816, 798297, 798352, 820889, 820944, 843802, 843857, 867360, 867415, 889145, 889200, 911199, 911254, 913611, 913666]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'markRollbackOnlyLast')","[16122, 43401, 65404, 91840, 117853, 139856, 166337, 193616, 215619, 242055, 268068, 291350, 315348, 338088, 360516, 391160, 413226, 437799, 465007, 494786, 524087, 547000, 569643, 593684, 624659, 650460, 672783, 702348, 725970, 748562, 770781, 793317, 815909, 838822, 862380, 884165, 906219]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'processRef')","[17539, 44818, 66821, 93257, 119270, 141273, 167754, 195033, 217036, 243472, 269485, 292821, 316819, 339559, 361960, 392604, 414670, 439243, 466451, 496230, 525531, 548444, 571087, 595317, 626265, 651904, 674227, 703792, 727414, 750006, 772225, 794761, 817353, 840266, 863824, 885609, 907663]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isGetter', '(get|is)[A-Z].*', 'transform')","[3520, 3625, 30484, 30589, 52802, 52907, 79238, 79343, 104936, 105041, 127254, 127359, 153735, 153840, 180699, 180804, 203017, 203122, 229453, 229558, 255151, 255256, 278050, 278159, 302048, 302157, 324679, 324788, 347674, 347781, 377997, 378104, 400384, 400491, 424957, 425064, 452165, 452272, 481623, 481730, 511031, 511138, 533837, 533944, 556480, 556587, 579162, 579283, 610139, 610258, 637297, 637404, 659941, 660048, 689185, 689292, 712914, 713021, 735506, 735613, 757618, 757725, 780154, 780261, 802853, 802960, 825659, 825766, 849324, 849431, 871002, 871109, 893377, 893484]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'setDataFormat')",[708037]
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'routeId')","[11922, 39201, 61204, 87640, 113653, 135656, 162137, 189416, 211419, 237855, 263868, 286990, 310988, 333728, 356236, 386880, 408946, 433519, 460727, 490506, 519807, 542720, 565363, 588844, 619899, 646180, 668503, 698068, 721690, 744282, 766501, 789037, 811629, 834542, 858100, 879885, 901939]"
"('IntrospectionSupport.java', 'org.apache.camel.util.IntrospectionSupport', 'isSetter', 'set[A-Z].*', 'rollback')","[16227, 16332, 43506, 43611, 65509, 65614, 91945, 92050, 117958, 118063, 139961, 140066, 166442, 166547, 193721, 193826, 215724, 215829, 242160, 242265, 268173, 268278, 291459, 291568, 315457, 315566, 338197, 338306, 360623, 360730, 391267, 391374, 413333, 413440, 437906, 438013, 465114, 465221, 494893, 495000, 524194, 524301, 547107, 547214, 569750, 569857, 593805, 593926, 624778, 624897, 650567, 650674, 672890, 672997, 702455, 702562, 726077, 726184, 748669, 748776, 770888, 770995, 793424, 793531, 816016, 816123, 838929, 839036, 862487, 862594, 884272, 884379, 906326, 906433]"
